"StopPointRef,StopPointName,Longitude,Latitude"
11064008	Gard skole	5.660026	58.94834
11064008	Gard skole	5.997239	58.48052
11064008	Gard skole	5.91498	59.09026
11064008	Gard skole	5.282022	59.38093
11064008	Gard skole	5.278251	59.41508
11064008	Gard skole	5.237161	59.15606
11064008	Gard skole	5.271457	59.42861
11063111	Rådhusparken	5.273867	59.41025
11063145	Brakahaug	5.32031	59.3992
11493324	Norheimvegen	5.318022	59.383
11063237	Lammatun	5.28693	59.43798
11065654	Haugesund bussterminal spor 6	5.275468	59.41568
11496454	Vendelsvikvegen	5.290233	59.32051
11065654	Haugesund bussterminal spor 6	5.274123	59.41607
11066299	Buene	5.326813	59.41414
11063201	Edda kino	5.2686	59.4161
11354969	Rådhusgata	6.350882	59.6477
11354969	Rådhusgata	5.807425	59.60354
11354969	Rådhusgata	5.278777	59.41535
11354969	Rådhusgata	5.236962	59.15624
11354969	Rådhusgata	5.274045	59.41594
11065653	Haugesund bussterminal spor 5	5.279195	59.41523
11065653	Haugesund bussterminal spor 5	5.279302	59.41538
11065653	Haugesund bussterminal spor 5	5.277475	59.41512
11065653	Haugesund bussterminal spor 5	5.274783	59.4158
11065653	Haugesund bussterminal spor 5	5.275578	59.41574
11065653	Haugesund bussterminal spor 5	5.275482	59.41533
11602695	Ølen terminal	5.914484	59.63881
11494381	Nyborgveien	5.301735	59.28735
11463383	Snauhammer	5.23869	59.2773
11463383	Snauhammer	5.373193	59.41708
11353706	Sauda bussterminal	6.350022	59.64752
11063271	Bygdeplassen	5.275055	59.34563
12112743	Etne terminal	5.8713	59.54383
11353706	Sauda bussterminal	6.350693	59.64764
2	- RE -	5.676096	59.06967
11020518	Bjellandveien	5.849993	58.90131
11421667	Bergjekrysset	5.770308	59.09226
11065654	Haugesund bussterminal spor 6	5.659397	58.94803
11065654	Haugesund bussterminal spor 6	5.657885	58.95031
11065654	Haugesund bussterminal spor 6	5.278835	59.41562
11024308	Sandnes rb.st spor 14	5.85235	58.9137
11020027	Åsveien 94	5.99761	58.48059
11020027	Åsveien 94	5.74035	58.85443
11020027	Åsveien 94	5.721315	58.80017
11020027	Åsveien 94	5.76314	58.85831
11032508	Geitaberget	5.743268	58.88225
11025718	Kvadrat holdeplass 2	5.659992	58.94837
11025718	Kvadrat holdeplass 2	5.734297	58.96699
11025718	Kvadrat holdeplass 2	5.658307	58.94888
11020229	Storgata	5.659393	58.94873
11031518	Sykehuset v/tunnel	5.729537	58.95145
11031187	Sondre Norheims gate	5.696623	58.94947
11031543	Badedammen	5.744282	58.97103
11030889	Stavanger hpl. 44	5.65805	58.94901
11031544	Kjelvene	5.755108	58.96865
11032644	Stavanger hpl. 17	5.658717	58.94869
11030889	Stavanger hpl. 44	5.658323	58.9488
11032649	Stavanger hpl. 24	5.705586	58.95871
11020384	Lerkeveien	5.733768	58.87369
11025718	Kvadrat holdeplass 2	5.658613	58.94967
11492786	Veavågen	5.223242	59.29395
11031057	Hinna skole	5.723815	58.92207
11275670	Viste Hageby	5.618464	58.98226
11031549	Engøy	5.745582	58.97948
11024297	Sandnes rb.st hpl. 6	5.658602	58.94869
11032542	Stavanger hpl. 39	5.735883	58.97113
11024298	Sandnes rb.st hpl. 7	5.658763	58.94858
11030956	Statens hus	5.735631	58.96311
11035804	Stavanger hpl. 19	5.658415	58.94878
11035804	Stavanger hpl. 19	5.732	58.96745
11030881	Knut Holms gate	5.657217	58.94936
11030881	Knut Holms gate	5.65771	58.94916
11030881	Knut Holms gate	5.725417	58.96748
11246504	Kanalarmen	5.657435	58.94928
11246504	Kanalarmen	5.680998	58.89355
11032644	Stavanger hpl. 17	5.732925	58.96647
11024310	Sandnes rb.st spor 16	5.657412	58.9497
11020389	Varatun	5.736172	58.86482
11024310	Sandnes rb.st spor 16	5.657488	58.94958
11031058	Jåttåvågen	5.726912	58.9114
11032649	Stavanger hpl. 24	5.731071	58.9687
11031541	Fiskepiren	5.742067	58.97145
11024310	Sandnes rb.st spor 16	5.657973	58.94905
11025718	Kvadrat holdeplass 2	5.657795	58.94964
11246468	Kanalsletta	5.657562	58.94928
11030894	Stavanger hpl. 38	5.732055	58.96573
11024310	Sandnes rb.st spor 16	5.657495	58.94939
11031489	Auglendsdalen	5.72639	58.93577
11031095	Ofolskroken	5.720994	58.89708
11031063	Gausel sentrum	5.727075	58.91098
11020263	Gamle Somavei	5.657635	58.94922
11020263	Gamle Somavei	5.659132	58.94787
11020263	Gamle Somavei	5.726262	58.87016
11030889	Stavanger hpl. 44	5.658855	58.9486
11270630	Randaberg vgs.	5.658617	58.94879
11030876	Stavanger hpl. 23	5.741772	58.85566
11030876	Stavanger hpl. 23	5.657015	58.9495
11270623	Hagafjell	5.655195	59.00581
11034904	Osebergstien	5.67451	58.98857
11246267	Skadbergveien	5.666888	58.88605
11030956	Statens hus	5.737988	58.9608
11030971	Strømsbrua	5.741872	58.95182
11031272	Nedre Tastasjøen	5.707561	58.98431
11024310	Sandnes rb.st spor 16	5.657955	58.95011
11026086	Sandnes rb.st hpl. 5	5.737985	58.85353
11245675	Varabergvegen	5.669337	58.87892
11031577	Husabøhagen	5.722788	59.0016
11031420	Alkeveien	5.59931	58.97084
11031467	Mariero	5.740588	58.93397
11032545	Stavanger hpl. 40	5.733317	58.96704
11031544	Kjelvene	5.747827	58.96906
11031157	Gosenstubben	5.692867	58.93922
11032542	Stavanger hpl. 39	5.676317	59.06964
11032542	Stavanger hpl. 39	5.736325	58.97156
11032644	Stavanger hpl. 17	5.657486	58.95027
11035803	Stavanger hpl. 18	5.657118	58.94942
11035803	Stavanger hpl. 18	5.658695	58.94913
11035909	Godesetdalen	5.707515	58.90156
11270673	Randaberg sentrum	5.65879	58.94909
11032545	Stavanger hpl. 40	5.658555	58.94911
11035804	Stavanger hpl. 19	5.658605	58.94915
11025718	Kvadrat holdeplass 2	5.65874	58.94918
11031216	Tjensvollkrysset	5.704183	58.95809
11240759	Tjoravegen	5.607737	58.90835
11270630	Randaberg vgs.	5.655138	58.99771
106	Fv. 44 x Porsmyrveien mot Stavanger	5.724687	58.8759
11030962	Chr. Jacobsens gate	5.734962	58.96149
11032646	Stavanger hpl. 20	5.733205	58.96632
11035803	Stavanger hpl. 18	5.732234	58.96657
11240775	Flyplassvegen	5.623012	58.88687
11030876	Stavanger hpl. 23	5.733284	58.96668
11246465	Skiftesvik	5.590948	58.95783
11032634	Nato	5.72075	58.90102
11025718	Kvadrat holdeplass 2	5.6582	58.9501
11031350	Kompani Linges vei	5.670355	58.94489
11240784	Ølberg	5.578943	58.86013
11026086	Sandnes rb.st hpl. 5	5.741575	58.85552
11032646	Stavanger hpl. 20	5.733133	58.96693
11032643	Stavanger hpl. 16	5.65857	58.94918
11032643	Stavanger hpl. 16	5.658533	58.94918
11035603	Madlakrossen hpl. 2	5.682315	58.95322
11031909	Notbasveien	5.657863	58.94964
11031909	Notbasveien	5.741203	58.85516
11031909	Notbasveien	5.719628	59.00232
11032646	Stavanger hpl. 20	5.733748	58.96689
11270702	Endrestø	5.613328	58.97688
11240828	Sande terrasse	5.734022	58.96688
11035803	Stavanger hpl. 18	5.657705	58.94962
11035603	Madlakrossen hpl. 2	5.681783	58.95316
11036416	Forus nord	5.740708	58.85506
11032643	Stavanger hpl. 16	5.657321	58.94975
11031045	Auglendsbakken	5.731143	58.92571
11036092	UiS ved Kjølv Egelands hus	5.692554	58.93921
11035803	Stavanger hpl. 18	5.659188	58.94942
11035803	Stavanger hpl. 18	5.733075	58.96692
11035804	Stavanger hpl. 19	5.658948	58.94859
11222137	Stasjonen Ålgård	5.8361	58.77682
11240867	Novarmen	5.68869	58.93024
11032545	Stavanger hpl. 40	5.735025	58.96906
11024298	Sandnes rb.st hpl. 7	5.739313	58.85014
11025718	Kvadrat holdeplass 2	5.657885	58.94956
11025718	Kvadrat holdeplass 2	5.658125	58.95026
11024304	Sandnes rb.st spor 10	5.736176	58.85158
11024308	Sandnes rb.st spor 14	5.740587	58.85435
11426393	Vikevåg kai	5.741	58.88912
11030958	Statens vegvesen	5.740135	58.95773
11024310	Sandnes rb.st spor 16	5.73943	58.85456
11024310	Sandnes rb.st spor 16	5.741168	58.85479
11031232	St. Svithuns plass	5.659033	58.94791
11031232	St. Svithuns plass	5.72826	58.96456
11031385	Sundetunet	5.63326	58.95966
11031023	Eikeberg	5.741433	58.9352
11024307	Sandnes rb.st spor 13	5.737312	58.85124
11020210	Schweigaardgaten	5.740295	58.87043
11024308	Sandnes rb.st spor 14	5.739103	58.85382
11024308	Sandnes rb.st spor 14	5.852287	58.9137
11212026	Bryne	5.656847	58.74356
11024309	Sandnes rb.st spor 15	5.740933	58.85475
11024309	Sandnes rb.st spor 15	5.736062	58.89249
11024309	Sandnes rb.st spor 15	5.836323	58.77679
11020044	Prestegårdsveien	5.741683	58.83432
11034315	Stavanger hpl. 25	5.741145	58.85468
11034315	Stavanger hpl. 25	5.73376	58.96695
11211879	Bryne rådhus	5.72166	58.8
11211879	Bryne rådhus	5.649078	58.73493
11032593	Grannesveien sør	5.696535	58.91037
11024306	Sandnes rb.st spor 12	5.740823	58.85431
11204594	Hattelandsvegen	5.657057	58.74339
11204594	Hattelandsvegen	5.644997	58.77577
11026475	Statoil vest	5.706537	58.89244
11031505	Misjonshøgskolen	5.99814	58.48099
11031505	Misjonshøgskolen	5.71918	58.97313
11024304	Sandnes rb.st spor 10	5.740982	58.85475
11020514	Jødestadkrysset	5.85011	58.90229
11030877	Stavanger hpl. 10	5.836075	58.77671
11030889	Stavanger hpl. 44	5.658568	58.94921
11020414	Roviken	5.741302	58.85498
11020414	Roviken	5.749845	58.85423
11014120	Hovland	5.997925	58.48067
11021966	Bogafjellveien sør	5.753998	58.8204
11020326	Rishagen	5.997569	58.48043
11020326	Rishagen	5.997489	58.48077
11020326	Rishagen	5.716555	58.82859
11024309	Sandnes rb.st spor 15	5.740664	58.85455
11024293	Sandnes rb.st hpl. 2	5.741275	58.85444
11020423	Eddaveien	5.65798	58.94956
11020423	Eddaveien	5.74049	58.85444
11020423	Eddaveien	5.742105	58.85486
11035803	Stavanger hpl. 18	5.927375	58.86315
11035803	Stavanger hpl. 18	5.731966	58.96662
11030951	Stavanger politikammer	5.722285	58.79953
11030951	Stavanger politikammer	5.734199	58.96688
11031234	Kannik	5.729688	58.96521
11024309	Sandnes rb.st spor 15	5.740763	58.85433
11020351	Kvål	5.722404	58.81584
11020124	Høle skole	5.65919	58.94784
11020124	Høle skole	6.007588	58.89673
11024305	Sandnes rb.st spor 11	5.865228	58.77237
11024305	Sandnes rb.st spor 11	5.741734	58.85445
11024305	Sandnes rb.st spor 11	5.741273	58.85521
11212026	Bryne	6.295398	58.34312
11212026	Bryne	5.657107	58.74352
11032649	Stavanger hpl. 24	5.733205	58.96693
11201863	Sør Braut	5.595762	58.80253
11024309	Sandnes rb.st spor 15	5.917122	59.08511
11024309	Sandnes rb.st spor 15	5.852345	58.91648
11014503	Hadland	6.026098	58.41177
11036416	Forus nord	5.74107	58.85422
11036416	Forus nord	5.741007	58.85489
11036416	Forus nord	5.852195	58.91392
11031281	Froastølveien	5.692262	58.98442
11020124	Høle skole	5.852282	58.91396
11421651	Sokn bussterminal	5.676155	59.06984
11064008	Gard skole	5.660026	58.94834
11064008	Gard skole	5.997239	58.48052
11064008	Gard skole	5.91498	59.09026
11064008	Gard skole	5.282022	59.38093
11064008	Gard skole	5.278251	59.41508
11064008	Gard skole	5.237161	59.15606
11064008	Gard skole	5.271457	59.42861
11063111	Rådhusparken	5.274323	59.409
11063145	Brakahaug	5.325248	59.39962
11063322	Kvitsøygata	5.319297	59.38554
11063239	Kattanakkvegen	5.289225	59.4356
11065654	Haugesund bussterminal spor 6	5.275468	59.41568
11496454	Vendelsvikvegen	5.290236	59.31999
11065654	Haugesund bussterminal spor 6	5.274123	59.41607
11066298	Fedjedalen	5.334748	59.41374
11063109	Sørhauggata terminal	5.26868	59.41417
11354969	Rådhusgata	6.350882	59.6477
11354969	Rådhusgata	5.807425	59.60354
11354969	Rådhusgata	5.278777	59.41535
11354969	Rådhusgata	5.236962	59.15624
11354969	Rådhusgata	5.274045	59.41594
11065653	Haugesund bussterminal spor 5	5.279195	59.41523
11065653	Haugesund bussterminal spor 5	5.279302	59.41538
11065653	Haugesund bussterminal spor 5	5.277475	59.41512
11065653	Haugesund bussterminal spor 5	5.274783	59.4158
11065653	Haugesund bussterminal spor 5	5.275578	59.41574
11065653	Haugesund bussterminal spor 5	5.275482	59.41533
11603912	Fikse	5.902467	59.63357
11494387	Kopervik	5.30565	59.28403
11066457	Amanda hpl. 5	5.23869	59.2773
11066457	Amanda hpl. 5	5.361782	59.41216
11353706	Sauda bussterminal	6.35005	59.64766
11063271	Bygdeplassen	5.276418	59.33997
12112743	Etne terminal	5.871268	59.54384
11353706	Sauda bussterminal	6.350693	59.64764
2	- RE -	5.676096	59.06967
11022550	Fatland	5.85119	58.90861
11421667	Bergjekrysset	5.763186	59.08936
11065654	Haugesund bussterminal spor 6	5.659397	58.94803
11065654	Haugesund bussterminal spor 6	5.657885	58.95031
11065654	Haugesund bussterminal spor 6	5.278752	59.41574
11024308	Sandnes rb.st spor 14	5.852304	58.9137
11020027	Åsveien 94	5.99761	58.48059
11020027	Åsveien 94	5.74035	58.85443
11020027	Åsveien 94	5.721315	58.80017
11020027	Åsveien 94	5.763167	58.85834
11032508	Geitaberget	5.742671	58.88731
11025718	Kvadrat holdeplass 2	5.659992	58.94837
11025718	Kvadrat holdeplass 2	5.734297	58.96699
11025718	Kvadrat holdeplass 2	5.658307	58.94888
11020229	Storgata	5.659393	58.94873
11030971	Strømsbrua	5.730659	58.95152
11031186	Sonja Henies gate	5.691442	58.94933
11031545	Kjelvene	5.750378	58.96907
11030889	Stavanger hpl. 44	5.65805	58.94901
11031544	Kjelvene	5.752592	58.96947
11032644	Stavanger hpl. 17	5.658717	58.94869
11030889	Stavanger hpl. 44	5.658357	58.94884
11032649	Stavanger hpl. 24	5.716993	58.96162
106	Fv. 44 x Porsmyrveien mot Stavanger	5.724717	58.87559
11025718	Kvadrat holdeplass 2	5.658613	58.94967
11494362	Vedavågen kirke	5.219419	59.29571
11031057	Hinna skole	5.72465	58.91847
11275670	Viste Hageby	5.618485	58.98227
11031551	Pyntesundet	5.742232	58.98281
11024297	Sandnes rb.st hpl. 6	5.658602	58.94869
11032063	Stavanger hpl. 14	5.734543	58.96968
11024298	Sandnes rb.st hpl. 7	5.658763	58.94858
11030970	Strømsbrua	5.741175	58.95591
11035804	Stavanger hpl. 19	5.658415	58.94878
11035804	Stavanger hpl. 19	5.732	58.96745
11034314	Stavanger hpl. 22	5.657217	58.94936
11034314	Stavanger hpl. 22	5.65771	58.94916
11034314	Stavanger hpl. 22	5.7302	58.96905
11246504	Kanalarmen	5.657435	58.94928
11246504	Kanalarmen	5.683775	58.89545
11032644	Stavanger hpl. 17	5.732782	58.96667
11024310	Sandnes rb.st spor 16	5.657412	58.9497
11022572	Troneshagen	5.734638	58.86112
11024310	Sandnes rb.st spor 16	5.657488	58.94958
11031056	Hinna skole	5.726017	58.91455
11032649	Stavanger hpl. 24	5.731015	58.96865
11031541	Fiskepiren	5.74206	58.97142
11024310	Sandnes rb.st spor 16	5.657973	58.94905
11025718	Kvadrat holdeplass 2	5.657795	58.94964
11246468	Kanalsletta	5.657562	58.94928
11030894	Stavanger hpl. 38	5.73214	58.96576
11024310	Sandnes rb.st spor 16	5.657495	58.94939
11036162	Sørmarka Arena	5.726592	58.94133
11031095	Ofolskroken	5.720428	58.8988
11032623	Gauselsenteret	5.72984	58.90759
11025718	Kvadrat holdeplass 2	5.657635	58.94922
11025718	Kvadrat holdeplass 2	5.659132	58.94787
11025718	Kvadrat holdeplass 2	5.725638	58.87409
11030889	Stavanger hpl. 44	5.658855	58.9486
11270630	Randaberg vgs.	5.658617	58.94879
11030876	Stavanger hpl. 23	5.741638	58.85569
11030876	Stavanger hpl. 23	5.657015	58.9495
11270619	Agatveien	5.652212	59.00845
11034904	Osebergstien	5.674497	58.98856
11242583	Dravhaug barnehage	5.660578	58.88413
11030970	Strømsbrua	5.741425	58.95562
11030957	Statens vegvesen	5.742054	58.95454
11031274	Skogstøstraen	5.698093	58.9894
11024310	Sandnes rb.st spor 16	5.657955	58.95011
11024297	Sandnes rb.st hpl. 6	5.737592	58.85136
11245675	Varabergvegen	5.669303	58.87893
11031581	Selhundveien	5.721618	58.99885
11270643	Endrestø nord	5.608425	58.97326
11031023	Eikeberg	5.741283	58.93509
11032545	Stavanger hpl. 40	5.73481	58.96802
11031542	Badedammen	5.749347	58.96955
11031172	Gosen	5.688883	58.93984
11032644	Stavanger hpl. 17	5.676317	59.06964
11032644	Stavanger hpl. 17	5.73506	58.96907
11032644	Stavanger hpl. 17	5.657486	58.95027
11035803	Stavanger hpl. 18	5.657118	58.94942
11035803	Stavanger hpl. 18	5.658695	58.94913
11035909	Godesetdalen	5.707523	58.90156
11270673	Randaberg sentrum	5.65879	58.94909
11032545	Stavanger hpl. 40	5.658555	58.94911
11035804	Stavanger hpl. 19	5.658605	58.94915
11025718	Kvadrat holdeplass 2	5.65874	58.94918
11031218	Stavanger turnhall	5.698565	58.95618
11242536	Sola skole	5.613678	58.90248
11031445	Grødemtunet	5.655513	58.9974
102	Fv. 44 gangfelt ved Jacob Askelands vei mot Stavan	5.726315	58.8804
11030965	Marcus Thranes gate	5.736987	58.95908
11032646	Stavanger hpl. 20	5.733205	58.96632
11035803	Stavanger hpl. 18	5.732718	58.96679
11240764	Quality Airport Hotel Stavange	5.627525	58.88857
11030876	Stavanger hpl. 23	5.733284	58.96668
11246469	Myklebustvegen	5.579378	58.95246
11032621	Husaberget	5.721718	58.90508
11025718	Kvadrat holdeplass 2	5.6582	58.9501
11031351	Skytterlagsveien	5.665323	58.94396
11240784	Ølberg	5.570472	58.86228
11026086	Sandnes rb.st hpl. 5	5.741575	58.85552
11032646	Stavanger hpl. 20	5.733133	58.96693
11032643	Stavanger hpl. 16	5.65857	58.94918
11032643	Stavanger hpl. 16	5.658533	58.94918
11031217	DNB Arena	5.686602	58.95407
11031570	Ordfører Scheies gate	5.657863	58.94964
11031570	Ordfører Scheies gate	5.741192	58.85514
11031570	Ordfører Scheies gate	5.72199	59.00617
11032646	Stavanger hpl. 20	5.733767	58.96679
11270702	Endrestø	5.613327	58.97688
11240828	Sande terrasse	5.731359	58.96756
11035803	Stavanger hpl. 18	5.657705	58.94962
11035603	Madlakrossen hpl. 2	5.681783	58.95316
11036416	Forus nord	5.740708	58.85506
11032643	Stavanger hpl. 16	5.657321	58.94975
11031470	Hinna sentrum	5.723718	58.92235
11031532	UiS øst	5.694255	58.93909
11035803	Stavanger hpl. 18	5.659188	58.94942
11035803	Stavanger hpl. 18	5.734561	58.96621
11035804	Stavanger hpl. 19	5.658948	58.94859
11222137	Stasjonen Ålgård	5.836082	58.77687
11240867	Novarmen	5.688742	58.93023
11031540	Jorenholmen	5.736593	58.97168
11024298	Sandnes rb.st hpl. 7	5.739268	58.85008
11025718	Kvadrat holdeplass 2	5.657885	58.94956
11025718	Kvadrat holdeplass 2	5.658125	58.95026
11024304	Sandnes rb.st spor 10	5.736132	58.85155
11024308	Sandnes rb.st spor 14	5.740587	58.85435
11426393	Vikevåg kai	5.741	58.88912
11030970	Strømsbrua	5.741505	58.95549
11024310	Sandnes rb.st spor 16	5.735385	58.85167
11024310	Sandnes rb.st spor 16	5.741168	58.85479
11031227	Holbergs gate	5.659033	58.94791
11031227	Holbergs gate	5.721903	58.96244
11031379	Djupedalskroken	5.636758	58.95649
11031479	Sjøhagen	5.743757	58.9379
11024307	Sandnes rb.st spor 13	5.736555	58.85168
11020398	Østråtbanen	5.742853	58.86407
11024308	Sandnes rb.st spor 14	5.739167	58.85376
11024308	Sandnes rb.st spor 14	5.852287	58.9137
11212026	Bryne	5.656848	58.74356
11024309	Sandnes rb.st spor 15	5.740933	58.85475
11024309	Sandnes rb.st spor 15	5.736062	58.89249
11024309	Sandnes rb.st spor 15	5.836323	58.77679
11020044	Prestegårdsveien	5.741758	58.83774
11031245	Møllegata	5.741145	58.85468
11031245	Møllegata	5.731127	58.96893
11211879	Bryne rådhus	5.72166	58.8
11211879	Bryne rådhus	5.648875	58.73508
11032593	Grannesveien sør	5.700652	58.91848
11024306	Sandnes rb.st spor 12	5.740823	58.85431
11204597	Brekkevegen	5.657057	58.74339
11204597	Brekkevegen	5.661654	58.77489
11026472	Forus øst	5.716698	58.89023
11031505	Misjonshøgskolen	5.99814	58.48099
11031505	Misjonshøgskolen	5.722486	58.97208
11024304	Sandnes rb.st spor 10	5.740963	58.85477
11020524	Hogstad nord	5.844053	58.89485
11030877	Stavanger hpl. 10	5.836092	58.77672
11030889	Stavanger hpl. 44	5.658543	58.94919
11024320	Holbergs gate	5.741145	58.85496
11024320	Holbergs gate	5.74867	58.85158
11014120	Hovland	5.997925	58.48067
11024885	Bogafjellskogen	5.749701	58.8209
11020327	Mor Åses vei	5.997569	58.48043
11020327	Mor Åses vei	5.997489	58.48077
11020327	Mor Åses vei	5.715722	58.83023
11024309	Sandnes rb.st spor 15	5.740664	58.85455
11024293	Sandnes rb.st hpl. 2	5.741173	58.8545
11020423	Eddaveien	5.65798	58.94956
11020423	Eddaveien	5.74049	58.85444
11020423	Eddaveien	5.742105	58.85486
11035803	Stavanger hpl. 18	5.927375	58.86315
11035803	Stavanger hpl. 18	5.731966	58.96662
11030951	Stavanger politikammer	5.722285	58.79953
11030951	Stavanger politikammer	5.735593	58.96319
11031232	St. Svithuns plass	5.72557	58.96323
11024309	Sandnes rb.st spor 15	5.740763	58.85433
11022602	Ganddal sentrum	5.718739	58.81896
11020124	Høle skole	5.65919	58.94784
11020124	Høle skole	6.007588	58.89673
11024305	Sandnes rb.st spor 11	5.865191	58.77236
11024305	Sandnes rb.st spor 11	5.741734	58.85445
11024305	Sandnes rb.st spor 11	5.741273	58.85521
11212026	Bryne	6.295398	58.34312
11212026	Bryne	5.657088	58.74353
11032649	Stavanger hpl. 24	5.733205	58.96693
2	- RE -	5.586942	58.81137
11024309	Sandnes rb.st spor 15	5.917122	59.08511
11024309	Sandnes rb.st spor 15	5.850878	58.907
11014503	Hadland	6.026098	58.41177
11036416	Forus nord	5.74107	58.85422
11036416	Forus nord	5.741007	58.85489
11036416	Forus nord	5.852205	58.91393
11031279	Granittveien	5.693296	58.98692
11020124	Høle skole	5.85231	58.91397
11421651	Sokn bussterminal	5.676155	59.06984
11064008	Gard skole	5.660026	58.94834
11064008	Gard skole	5.997239	58.48052
11064008	Gard skole	5.91498	59.09026
11064008	Gard skole	5.282022	59.38093
11064008	Gard skole	5.278251	59.41508
11064008	Gard skole	5.237161	59.15606
11064008	Gard skole	5.271457	59.42861
11063116	Haugesund sykehus	5.27761	59.40999
11066457	Amanda hpl. 5	5.329202	59.39756
11063138	Biltilsynet	5.313498	59.38717
11063244	Haraldsvang	5.284788	59.43029
11065654	Haugesund bussterminal spor 6	5.275468	59.41568
11496454	Vendelsvikvegen	5.29567	59.32087
11065654	Haugesund bussterminal spor 6	5.274123	59.41607
11065740	Ørpetveitvegen	5.33193	59.41001
11063109	Sørhauggata terminal	5.269048	59.41393
11354969	Rådhusgata	6.350882	59.6477
11354969	Rådhusgata	5.807425	59.60354
11354969	Rådhusgata	5.278777	59.41535
11354969	Rådhusgata	5.236962	59.15624
11354969	Rådhusgata	5.274045	59.41594
11065653	Haugesund bussterminal spor 5	5.279195	59.41523
11065653	Haugesund bussterminal spor 5	5.279302	59.41538
11065653	Haugesund bussterminal spor 5	5.277475	59.41512
11065653	Haugesund bussterminal spor 5	5.274783	59.4158
11065653	Haugesund bussterminal spor 5	5.275578	59.41574
11065653	Haugesund bussterminal spor 5	5.275482	59.41533
11602695	Ølen terminal	5.892585	59.62932
11494387	Kopervik	5.308193	59.28336
11066457	Amanda hpl. 5	5.23869	59.2773
11066457	Amanda hpl. 5	5.343808	59.41027
11353706	Sauda bussterminal	6.350027	59.64759
11062736	Vardafjellhallen	5.28016	59.33199
12112743	Etne terminal	5.871268	59.54384
11353706	Sauda bussterminal	6.350693	59.64764
2	- RE -	5.676096	59.06967
11021930	Gamle Frøylandsvei	5.852497	58.91894
11421667	Bergjekrysset	5.759787	59.09024
11065654	Haugesund bussterminal spor 6	5.659397	58.94803
11065654	Haugesund bussterminal spor 6	5.657885	58.95031
11065654	Haugesund bussterminal spor 6	5.277915	59.41525
11024308	Sandnes rb.st spor 14	5.852283	58.91371
11020027	Åsveien 94	5.99761	58.48059
11020027	Åsveien 94	5.74035	58.85443
11020027	Åsveien 94	5.721315	58.80017
11020027	Åsveien 94	5.762647	58.85819
11031071	Forusveien	5.741525	58.89052
11025718	Kvadrat holdeplass 2	5.659992	58.94837
11025718	Kvadrat holdeplass 2	5.734297	58.96699
11025718	Kvadrat holdeplass 2	5.658307	58.94888
11020229	Storgata	5.659393	58.94873
11030957	Statens vegvesen	5.742018	58.95454
11031183	Madlakrossen hpl. 3	5.686813	58.95398
11035978	Lervigtunet	5.751268	58.96935
11030889	Stavanger hpl. 44	5.658097	58.94898
11031542	Badedammen	5.746335	58.97072
11032644	Stavanger hpl. 17	5.658717	58.94869
11030889	Stavanger hpl. 44	5.658357	58.94884
11032649	Stavanger hpl. 24	5.723787	58.96273
106	Fv. 44 x Porsmyrveien mot Stavanger	5.725399	58.87785
11025718	Kvadrat holdeplass 2	5.658613	58.94967
11494362	Vedavågen kirke	5.219878	59.29446
11031061	Gauselvågen	5.725815	58.91455
11275815	Endrestø nord	5.618458	58.98228
11031552	Buøy skole	5.73373	58.98466
11024297	Sandnes rb.st hpl. 6	5.658602	58.94869
11032063	Stavanger hpl. 14	5.735115	58.96881
11024298	Sandnes rb.st hpl. 7	5.658763	58.94858
11031517	Sykehuset v/tunnel	5.74196	58.95358
11035804	Stavanger hpl. 19	5.658415	58.94878
11035804	Stavanger hpl. 19	5.732	58.96745
11034314	Stavanger hpl. 22	5.657217	58.94936
11034314	Stavanger hpl. 22	5.65771	58.94916
11034314	Stavanger hpl. 22	5.731023	58.96825
11031121	Forus brannstasjon	5.657435	58.94928
11031121	Forus brannstasjon	5.693933	58.89501
11032644	Stavanger hpl. 17	5.73288	58.96679
11024310	Sandnes rb.st spor 16	5.657412	58.9497
11022528	Trones skole	5.733537	58.8584
11024310	Sandnes rb.st spor 16	5.657343	58.9495
11031056	Hinna skole	5.725158	58.9173
11031246	Løkkeveien	5.731009	58.96853
11031541	Fiskepiren	5.74208	58.97144
11024310	Sandnes rb.st spor 16	5.657973	58.94905
11025718	Kvadrat holdeplass 2	5.657795	58.94964
11246468	Kanalsletta	5.657562	58.94928
11030894	Stavanger hpl. 38	5.732234	58.96573
11024310	Sandnes rb.st spor 16	5.657495	58.94939
11030997	Gjøas gate	5.73092	58.9456
11032634	Nato	5.720037	58.90281
11032622	Husaberget	5.732607	58.90575
106	Fv. 44 x Porsmyrveien mot Stavanger	5.657635	58.94922
106	Fv. 44 x Porsmyrveien mot Stavanger	5.659132	58.94787
106	Fv. 44 x Porsmyrveien mot Stavanger	5.725448	58.87797
11030889	Stavanger hpl. 44	5.658855	58.9486
11270630	Randaberg vgs.	5.658617	58.94879
11030876	Stavanger hpl. 23	5.741698	58.85566
11030876	Stavanger hpl. 23	5.657015	58.9495
11276197	Bronseveien	5.647439	59.01025
11034904	Osebergstien	5.674492	58.98857
11242564	Sola kulturhus	5.653548	58.88589
11030972	Hillevågstunnelen	5.742028	58.95353
11030950	Stavanger politikammer	5.737555	58.96127
11031465	Vardeneset skole	5.688743	58.99362
11024310	Sandnes rb.st spor 16	5.657955	58.95011
11024297	Sandnes rb.st hpl. 6	5.7353	58.8517
11245675	Varabergvegen	5.669302	58.87894
